대구광역시,수성구,동중학교,17718,128.6163721641606,35.85804593105414,
대구광역시,수성구,동일초등학교,2323,128.6169754656335,35.85785820207958,
대구광역시,수성구,새마을어린이공원,1997,128.619644,35.8572190,
대구광역시,수성구,수성어린이공원,2071,128.61880869890473,35.85282920131929,
대구광역시,수성구,중앙중.고등학교,18728,128.61630862840573,35.867036427586285,
대구광역시,수성구,수성근린공원,6001,128.61486946104998,35.860643615780845,
대구광역시,수성구,지산공원,14002,128.63806457533468,35.82125441913961,
대구광역시,수성구,화성공원,1850,128.62943754117032,35.82554253013979,
대구광역시,수성구,에덴어린이공원,8450,128.632475,35.8216128,
대구광역시,수성구,지산초등학교,13351,128.63007605884653,35.8272699660819,
대구광역시,수성구,범어재공원,1387,128.62010413444173,35.865489023269404,
대구광역시,수성구,수성구구민운동장,2371,128.629943917934,35.84917783577351,
대구광역시,수성구,중앙초등학교,3362,128.64046580369416,35.870091421653704,
대구광역시,수성구,동문고등학교,14828,128.651033,35.8773108,
대구광역시,수성구,대륜중.고등학교,26765,128.656024,35.8521817,
대구광역시,수성구,소선여자중학교,5997,128.64991244845282,35.852912522856215,
대구광역시,수성구,오성중.고등학교,39263,128.6449148931546,35.854344108578694,
대구광역시,수성구,동문초등학교,14497,128.65195463769663,35.874849870746026,
대구광역시,수성구,동부중학교,11289,128.64432408224081,35.87245282503059,
대구광역시,수성구,광명공원,882,128.641576,35.8600485,
대구광역시,수성구,동원공원,575,128.643245,35.8620893,
대구광역시,수성구,청구공원,798,128.645937,35.8632780,
대구광역시,수성구,무열공원,797,128.647743,35.8654520,
대구광역시,수성구,국화공원,1703,128.64888939019204,35.856495876132875,
대구광역시,수성구,만촌공원,1604,128.652961,35.8507100,
충청북도,진천군,이월중학교 운동장,1452,127.42846200786771,36.92699258652761,
충청북도,진천군,만승초등학교 운동장,1452,127.44211995472902,36.9926765510336,
충청북도,진천군,광혜원면사무소,5044,127.43564053080915,36.993291183116376,
충청북도,진천군,광혜원화랑공원,7080,127.43792994599754,36.99418950201514,
충청북도,진천군,광혜원중학교운동장,1452,127.44014319893827,36.9911592269821,
충청북도,괴산군,동인초등학교 운동장,1185,127.78984989970961,36.80567136196097,
충청북도,괴산군,다목적운동장,10744,127.78486091201502,36.81444840307066,
충청북도,괴산군,괴산북중학교 운동장,1295,127.78055279967674,36.81545720225895,
충청북도,괴산군,명덕초등학교 운동장,1087,127.78683741011088,36.80925082060943,
충청북도,괴산군,괴산종합운동장,13406,127.78688862935287,36.81167417545534,
충청북도,괴산군,괴산미니축구장,9680,127.78703896928477,36.813769492187106,
충청북도,괴산군,괴산중학교 운동장,1144,127.78365571954708,36.796779060508804,
충청북도,괴산군,괴산고등학교 운동장,1105,127.780761130948,36.79641235308766,
충청북도,진천군,문학공원,11676,127.43908616325737,36.849383314899804,
충청북도,진천군,화랑공원,4060,127.44257105017195,36.84949506257417,
충청북도,진천군,진천삼수초등학교 운동장,544,127.44090301514228,36.85612510552614,
충청북도,진천군,진천근린공원(1호),20194,127.4394994124317,36.856651942771116,
충청북도,진천군,진천읍사무소,2042,127.4413997459511,36.85497605095984,
충청북도,진천군,진천중학교 운동장,1210,127.44670027062644,36.867819579742786,
대구광역시,수성구,들안길공원,3199,128.613338,35.8339103,
대구광역시,수성구,덕화공원,1816,128.615478,35.8319080,
대구광역시,수성구,수성중학교,12752,128.60756740213563,35.82551755319337,
대구광역시,수성구,파동초등학교,14217,128.60792995055058,35.82439150742416,
대구광역시,수성구,맑음공원,5218,128.618200,35.8335115,
대구광역시,수성구,끝동공원,3211,128.618062,35.8321797,
대구광역시,수성구,아랫마을공원,3196,128.61990731701187,35.834361166286406,
대구광역시,수성구,꿈나무공원,3263,128.618495,35.8382385,
대구광역시,수성구,들안길초등학교,3181,128.61855077321508,35.838949136437385,
대구광역시,수성구,보람공원,1754,128.6209390734555,35.837303860173975,
대구광역시,수성구,말뫼공원,1844,128.626399,35.8253177,
대구광역시,수성구,샛터공원,3185,128.620853,35.8377652,
대구광역시,수성구,수성초등학교,13455,128.61024189201876,35.836779098763664,
대구광역시,수성구,대경공원,2363,128.618127,35.8413794,
대구광역시,수성구,어린이회관광장,176518,128.6279397547186,35.84601289033412,
대구광역시,수성구,삼육초등학교,2733,128.61068520920725,35.84001342490023,
대구광역시,수성구,상록수공원,2400,128.615471,35.8441366,
대구광역시,수성구,중동어린이공원,2398,128.615541,35.8415854,
대구광역시,수성구,무궁화공원,1989,128.615684,35.8508202,
대구광역시,수성구,희망어린이공원,3212,128.6154930427142,35.83951089821656,
대구광역시,수성구,청소년공원,3204,128.61371034450238,35.83662312123405,
대구광역시,수성구,백합공원,1743,128.613117,35.8366257,
대구광역시,수성구,덕화중학교,12390,128.61519119232503,35.83305156786248,
대구광역시,수성구,범물초등학교,8369,128.64539780880818,35.821780871785,
대구광역시,수성구,범물중학교,7032,128.63992171078954,35.815378891995394,
대구광역시,수성구,범일중학교,10389,128.64470563630854,35.82100069295768,
대구광역시,수성구,마산공원,3420,128.6489785668077,35.81914005936039,
대구광역시,수성구,용지어린이공원,2001,128.646233,35.8207765,
대구광역시,수성구,배수지어린이공원,1827,128.648194,35.8160997,
대구광역시,수성구,고산중학교,6715,128.69829765597956,35.845880753862566,
대구광역시,수성구,고산초등학교,21829,128.69329737271497,35.84423791042583,
대구광역시,수성구,노변초등학교,4727,128.69764660241634,35.837870222350325,
대구광역시,수성구,달무리공원,1898,128.6930621101911,35.84098761968095,
대구광역시,수성구,고산공원,2438,128.69485346611435,35.84487673892062,
대구광역시,수성구,노변공원,12650,128.699030899186,35.839221913668666,
대구광역시,수성구,황금중학교,14330,128.61951183983444,35.843562844477624,
대구광역시,수성구,대구과학고등학교,15584,128.62521925626308,35.84447449993305,
대구광역시,수성구,수목어린이공원,2392,128.617976,35.8492304,
대구광역시,수성구,황금공원,2411,128.619356,35.8457875,
대구광역시,수성구,동신공원,2398,128.618883,35.8475601,
대구광역시,수성구,성동초등학교,8755,128.63247828355037,35.841554720376834,
대구광역시,수성구,경북고등학교,46143,128.64055949392545,35.84489549773033,
대구광역시,수성구,두산초등학교,9376,128.6258103871565,35.83269109624404,
대구광역시,수성구,능인중.고등학교,15878,128.63276610777666,35.83165839808845,
대구광역시,수성구,용지초등학교,3645,128.63299723239172,35.82251822878689,
대구광역시,수성구,지산중학교,7816,128.62902518556524,35.82500202521253,
대구광역시,수성구,수성고등학교,5783,128.62587508744068,35.82180152883668,
대구광역시,수성구,지봉공원,2479,128.639677,35.8231729,
대구광역시,수성구,거성어린이공원,1989,128.635524,35.8197871,
대구광역시,수성구,청산어린이공원,1806,128.627281,35.8235576,
대구광역시,수성구,무학공원,1846,128.639716,35.8250828,
대구광역시,수성구,세각단공원,2328,128.6331877519636,35.826910384811434,
대구광역시,수성구,지산어린이공원,4011,128.627493,35.8350172,
대구광역시,수성구,수동공원,1818,128.637002,35.8249305,
대구광역시,수성구,범물공원,8661,128.6432910586316,35.81857211281149,
대구광역시,수성구,관계지공원,4012,128.639973,35.8144459,
대구광역시,수성구,범물어린이공원,1922,128.644123,35.8171557,
대구광역시,수성구,보성어린이공원,2075,128.643272,35.8209882,
대구광역시,수성구,중앙공원,2751,128.638717,35.8179054,
대구광역시,수성구,범일초등학교,13578,128.63969957557117,35.81644493493506,
대구광역시,수성구,복명초등학교,7013,128.64743518584845,35.81757442057425,
대구광역시,수성구,신매초등학교,6138,128.70923350124264,35.83667878349488,
대구광역시,수성구,욱수초등학교,7575,128.70771474453434,35.83149561668923,
대구광역시,수성구,시지고등학교,6984,128.7074517108736,35.83044627575345,
대구광역시,수성구,시지중학교,8017,128.709000536672,35.835680731124384,
대구광역시,수성구,사월초등학교,2914,128.7153063626915,35.83432212250797,
대구광역시,수성구,신기공원,1755,128.70824035661613,35.834592269735474,
대구광역시,수성구,청솔공원,2220,128.7060609489755,35.83668434851571,
대구광역시,수성구,덕원중.고등학교,39285,128.70675863236326,35.82616082396851,
대구광역시,수성구,청림초등학교,3679,128.70351750016064,35.83549158562484,
대구광역시,수성구,노변중학교,17945,128.69420954256768,35.83839186109822,
대구광역시,수성구,대구농업마이스터고등학교,25304,128.70206834650975,35.83447588744121,
대구광역시,수성구,대구스타디움,541633,128.68760700914407,35.82830381695855,
대구광역시,달서구,경화여자고등학교 운동장,20058,128.5470450509099,35.84783676600836,
대구광역시,달서구,남부초등학교 운동장,7539,128.54998535074142,35.84497578802509,
대구광역시,달서구,해올중고등학교 운동장,3884,128.5536179572279,35.841318766744095,
대구광역시,수성구,남양학교,1626,128.62916502104457,35.833703798112445,
대구광역시,수성구,지봉초등학교,12074,128.64089452150552,35.82533141852231,
대구광역시,수성구,두리공원,2070,128.70372870900317,35.831902281690326,
대구광역시,수성구,동서공원,2491,128.70555454361306,35.8343269643364,
대구광역시,수성구,천마공원,2405,128.70640772073014,35.837314454632356,
대구광역시,수성구,전원공원,2562,128.69754038013357,35.84132200501115,
대구광역시,수성구,미진공원,3576,128.69650266429474,35.83773129061908,
대구광역시,수성구,나래어린이공원,1915,128.70009162297208,35.84370405130277,
대구광역시,수성구,매동초등학교,3587,128.7092584298478,35.84544882617127,
대구광역시,수성구,매호중학교,6368,128.70202339119385,35.844197742039434,
대구광역시,수성구,시지초등학교,11192,128.703233507063,35.84403187693031,
대구광역시,수성구,매호초등학교,3133,128.71252817819118,35.8419324431376,
대구광역시,수성구,매호공원,12045,128.7035457276424,35.845465387751155,
대구광역시,수성구,누리어린이공원,6863,128.70593731470336,35.84184603715643,
대구광역시,수성구,삼각어린이공원,2060,128.70776262353354,35.84363673261163,
대구광역시,수성구,사월공원,3097,128.7218379978827,35.838222684091626,
대구광역시,수성구,신매공원,11924,128.70916015033924,35.832923157423785,
대구광역시,수성구,두성공원,2346,128.70519997710147,35.83366582976214,
경기도,성남시,안말초등학교 운동장,9222,127.12567785792324,37.39280380807584,
경기도,성남시,성남매송초등학교 운동장,10622,127.12283938580048,37.40169445095525,
경기도,성남시,돌마고등학교 운동장,7827,127.13180798681465,37.39335189647516,
경기도,성남시,이매중학교 운동장,4840,127.12611353790241,37.401614815098974,
경기도,성남시,태원고등학교 운동장,7528,127.12878573988102,37.40386936455849,
경기도,성남시,중탑초등학교 운동장,8209,127.139292739428,37.413642748542465,
경기도,성남시,야탑초등학교운동장,8474,127.12589779449736,37.41614789069807,
경기도,성남시,돌마 초등학교 운동장,8024,127.1301043888652,37.40885542862047,
경기도,성남시,야탑중학교 운동장,7744,127.13162605707097,37.41639585471779,
경기도,성남시,상탑초등학교 운동장,6655,127.14572358758714,37.40605485962031,
경기도,성남시,하탑초등학교 운동장,7902,127.12606158920784,37.407077444059226,
경기도,성남시,하탑중학교 운동장,5958,127.1373839644424,37.40890643156104,
경기도,성남시,낙생초등학교운동장,10687,127.09906227554119,37.39383175124737,
경기도,성남시,낙원중학교 운동장,6323,127.09670530502581,37.399067268794205,
경기도,성남시,성남은행초등학교 운동장,7889,127.1698946650316,37.46077348138852,
경기도,성남시,중부초등학교 운동장,12074,127.16437206694847,37.451407961625534,
경기도,성남시,상원초등학교 운동장,11220,127.16292194877639,37.4539580617721,
경기도,성남시,은행중학교 운동장,7414,127.1721209718299,37.45734948254903,
서울특별시,서초구,세화고등학교운동장,9759,126.99205231537641,37.50135957652721,
서울특별시,서초구,원촌중학교운동장,7918,127.01426437884513,37.50601756740796,
서울특별시,서초구,파랑새어린이공원,5543,126.99518493018434,37.5051269546932,
서울특별시,서초구,서일초등학교 운동장,3884,127.0227118805346,37.48460683049286,
서울특별시,서초구,서이초등학교 운동장,20364,127.02593590717689,37.49111975720102,
서울특별시,서초구,서울고등학교 운동장,89046,127.00714464876839,37.48421082065278,
서울특별시,서초구,언남중학교 운동장,4643,127.044262397213,37.472089623401764,
서울특별시,서초구,양재초등학교운동장,5931,127.03217850805493,37.47382022892093,
서울특별시,서초구,동산어린이공원,1573,127.04516974336391,37.47119513540254,
서울특별시,서초구,우암초등학교운동장,5906,127.02473771951,37.471787284061364,
서울특별시,서초구,영동중학교운동장,2847,127.02564373507678,37.46566641581021,
서울특별시,서초구,우솔초등학교운동장,1767,127.0194366794596,37.45683434582415,
서울특별시,서초구,우면초등학교운동장,2576,127.02384555005237,37.46425025405966,
서울특별시,서초구,신동초등학교운동장,13103,127.01189998183615,37.51673576422566,
서울특별시,서초구,반원초등학교운동장,6171,127.00405276640633,37.50973653250238,
서울특별시,서초구,코아어린이공원,1573,127.0035315,37.5087471999999,
서울특별시,서초구,싸리재공원,1199,127.01822671334943,37.51334613021748,
서울특별시,서초구,명주근린공원,5991,127.01516757047769,37.51717546646522,
서울특별시,서초구,반원어린이공원,4496,127.0031018926397,37.50951675670443,
서울특별시,서초구,신동중학교운동장,13710,127.01302720777569,37.51624213229475,
서울특별시,서초구,서초초등학교 운동장,7907,127.02416752070856,37.49914530267155,
서울특별시,서초구,서초중학교 운동장,14668,127.0086533531487,37.485204032148395,
서울특별시,서초구,서초고등학교 운동장,16497,127.00645350509838,37.48926140464406,
서울특별시,서초구,원명초등학교 운동장,6319,127.0168649053351,37.50040580030646,
서울특별시,서초구,마산말어린이공원,970,127.02672311575482,37.48715334067728,
서울특별시,서초구,서울교육대학교 운동장,11484,127.01669585496826,37.490611385404165,
서울특별시,서초구,본마을공원,1125,127.05309558380443,37.45466699575777,
서울특별시,강남구,도성초등학교 운동장,1839,127.04916494511356,37.50066730498788,
서울특별시,강남구,역삼소나무공원,1194,127.03369931348485,37.490979109179946,
서울특별시,강남구,충현공원,1858,127.03650852123953,37.50475920516543,
서울특별시,서초구,잠원초등학교운동장,17010,126.9981860531389,37.50136418947426,
서울특별시,서초구,신반포중학교운동장,18060,126.99615312941079,37.50559612714511,
서울특별시,서초구,방배중학교운동장,7464,126.99843985208958,37.49459059650275,
서울특별시,서초구,청룡어린이공원,1222,126.99969628336753,37.49587237691711,
서울특별시,서초구,반포중학교운동장,4969,126.99204328012601,37.50294331182026,
서울특별시,서초구,반포종합운동장,93773,126.99429679327922,37.500578425600004,
서울특별시,서초구,서래골근린공원,5459,127.00305459976005,37.50146876491983,
서울특별시,서초구,서원초등학교운동장,7018,127.01514360463652,37.502522798636804,
서울특별시,서초구,반포초등학교운동장,5455,126.99106448980457,37.502712262586634,
서울특별시,서초구,원촌초등학교운동장,8247,127.01281401920679,37.50572440458256,
경기도,성남시,양영중학교 운동장,8622,127.13619906484554,37.376310681012804,
경기도,성남시,서당초등학교 운동장,6207,127.13468723721789,37.37448119244168,
경기도,성남시,이매초등학교 운동장,7430,127.12600989195982,37.39665751387334,
경기도,성남시,이매고등학교 운동장,10625,127.12145517704779,37.392514390340914,
경기도,성남시,매송중학교 운동장,8886,127.12283479653915,37.39676707027606,
부산광역시,해운대구,무정초등학교운동장,2952,129.1236564489679,35.19796602309733,
부산광역시,해운대구,반여고등학교운동장,4658,129.1263733084468,35.20318364751993,
부산광역시,해운대구,장산초등학교운동장,4598,129.11970734596431,35.19965769472401,
부산광역시,북구,덕천초등학교운동장,7584,129.00656880316308,35.208271584953856,
부산광역시,북구,포천초등학교운동장,5246,129.00877098911695,35.19654578570148,
부산광역시,북구,신천초등학교운동장,4356,129.00834247676977,35.20037721084352,
부산광역시,북구,부산백양고등학교운동장,7800,128.99866541777354,35.19699360701093,
부산광역시,북구,양덕여자중학교운동장,5841,129.01314103312845,35.20457977510431,
부산광역시,북구,가람중학교운동장,5131,128.99839893434063,35.20359706741527,
부산광역시,북구,구포중학교운동장,6721,128.99641220164537,35.194703300327234,
부산광역시,북구,구남중학교운동장,6336,128.9973626217185,35.19567370398247,
부산광역시,북구,구포초등학교운동장,6037,129.00096154251827,35.203258888017835,
부산광역시,해운대구,반송중학교운동장,4477,129.15208697319233,35.23455182343569,
부산광역시,해운대구,반송초등학교운동장,5324,129.1477471590062,35.2233340462402,
부산광역시,해운대구,송운초등학교운동장,5324,129.15713489055838,35.2290789688674,
부산광역시,해운대구,운봉초등학교운동장,3665,129.15954351425376,35.22873279511505,
부산광역시,해운대구,운송초등학교운동장,3908,129.14649724960526,35.22873717707057,
부산광역시,해운대구,반송여자중학교운동장,8336,129.14479585486632,35.23275195170927,
부산광역시,해운대구,영산고등학교운동장,8795,129.1559708118459,35.225170187017056,
부산광역시,해운대구,반안중학교운동장,3170,129.11289453506646,35.20346250556211,
부산광역시,해운대구,해운대관광고등학교운동장,3546,129.15702223777978,35.17028715105637,
부산광역시,해운대구,해림초등학교운동장,5082,129.14403498172956,35.164441589560454,
부산광역시,해운대구,해운대여자고등학교운동장,5645,129.15365874767502,35.16980917268078,
부산광역시,해운대구,APEC나루공원,120998,129.12557492598933,35.170572318965434,
부산광역시,해운대구,부산센텀여자고등학교운동장,19055,129.14480547798635,35.16574145952456,
부산광역시,해운대구,해동초등학교운동장,5808,129.15555894397627,35.170006368446614,
부산광역시,해운대구,해강초등학교운동장,5529,129.14113283157542,35.16218744984748,
부산광역시,해운대구,해운대중학교운동장,6201,129.16146397590845,35.17136149586545,
부산광역시,해운대구,해운대공업고등학교운동장,4404,129.1447484493275,35.167287680616745,
부산광역시,해운대구,해운대여자중학교운동장,4924,129.15312767029013,35.16841468760268,
부산광역시,해운대구,동백중학교운동장,6496,129.17410939618375,35.16559758822377,
부산광역시,해운대구,해운대초등학교운동장,4682,129.16604250669386,35.164358266440914,
부산광역시,해운대구,동백초등학교운동장,6534,129.18048083782412,35.163853940480514,
부산광역시,해운대구,양운중학교운동장,6872,129.16736483574124,35.175110628783806,
부산광역시,해운대구,부흥중학교운동장,6969,129.1791719198249,35.174772994657395,
부산광역시,해운대구,신곡중학교운동장,6121,129.1818702220939,35.16761657531986,
부산광역시,북구,구남초등학교운동장,5203,128.9935872772595,35.200001534282535,
서울특별시,강남구,압구정중학교 운동장,7986,127.03307297306539,37.529747843197946,
서울특별시,강남구,압구정고등학교 운동장,7142,127.03278104043947,37.53075029571379,
서울특별시,강남구,청담고등학교 운동장,4261,127.04312127635451,37.52832411990192,
서울특별시,강남구,삼성목련공원,1985,127.05404301984358,37.51857309301276,
서울특별시,강남구,삼성까치공원,1770,127.06071036342429,37.518240056578314,
서울특별시,강남구,언주중학교 운동장,5739,127.04691428879151,37.514276890399316,
서울특별시,강남구,강남구보건소 주차장,2387,127.04200428471468,37.516206797349284,
서울특별시,강남구,봉은중학교 운동장,3414,127.0628266300944,37.51883270487537,
서울특별시,강남구,강남구청 주차장,5227,127.04724452610543,37.51778162637211,
서울특별시,강남구,대청중학교 운동장,10086,127.05861588843042,37.48997801264499,
서울특별시,강남구,늘벗근린공원,23972,127.05721357553537,37.489548578832895,
서울특별시,강남구,대곡초등학교 운동장,9444,127.06524442765343,37.49440542587893,
서울특별시,강남구,도곡초등학교 운동장,9776,127.05466431467862,37.49905524723655,
서울특별시,강남구,단국대부속고등학교 운동장,9438,127.05599614512914,37.496147867373104,
서울특별시,강남구,대현초등학교 운동장,10387,127.06387879648446,37.503568219573914,
서울특별시,강남구,대치초등학교 운동장,16256,127.06214396411654,37.490959691790124,
서울특별시,강남구,대명중학교 운동장,6534,127.06100613064604,37.505888860821855,
서울특별시,강남구,휘문고등학교 운동장,24437,127.06109254427646,37.50505329615483,
서울특별시,강남구,대치근린공원,12594,127.06992077954014,37.49509252154958,
서울특별시,강남구,대진초등학교 운동장,5437,127.07805664841496,37.49643699270524,
서울특별시,강남구,대진근린공원,16417,127.07855391736035,37.49557965342892,
부산광역시,해운대구,해강고등학교운동장,4022,129.1363102197666,35.16394603502004,
부산광역시,해운대구,부산문화여자고등학교운동장,5517,129.14377481434056,35.165927992149484,
부산광역시,해운대구,해원초등학교운동장,3073,129.1438472270985,35.15842017808265,
부산광역시,해운대구,해강중학교운동장,4525,129.13645505905342,35.16395919137428,
부산광역시,해운대구,강동초등학교운동장,7163,129.13703441620066,35.17174737951556,
부산광역시,해운대구,문화복합센터잔디광장,13109,129.12153120129014,35.18209393082004,
부산광역시,해운대구,센텀중학교운동장,3049,129.12329077720824,35.1750492408653,
부산광역시,해운대구,센텀초등학교운동장,3669,129.12225008011046,35.18074496535707,
부산광역시,해운대구,재송여자중학교운동장,3339,129.13066148758125,35.189456590861646,
부산광역시,해운대구,재송중학교운동장,3267,129.12809729576296,35.193678346147784,
부산광역시,해운대구,해운대고등학교운동장,35417,129.1634005308172,35.17216834140863,
부산광역시,사하구,괴정초등학교운동장,6642,128.9996496730949,35.10355625439476,
부산광역시,사하구,동아고등학교운동장,9196,128.98510336876146,35.09319989139619,
부산광역시,사하구,동아공업고등학교운동장,6957,128.988386788172,35.092810685822485,
부산광역시,사하구,해동고등학교운동장,9131,128.99060963492818,35.09318037554841,
부산광역시,사하구,승학초등학교운동장,3025,129.00337457656715,35.101618063541885,
부산광역시,사하구,동주여자중학교운동장,10980,129.00084257125906,35.100687630516965,
부산광역시,사하구,사남초등학교운동장,3743,128.98224949836953,35.0963776559909,
부산광역시,사하구,장평중학교운동장,5873,128.99478120829485,35.09363875720364,
부산광역시,사하구,옥천초등학교운동장,4186,128.9937553864633,35.09346128250195,
부산광역시,사하구,당리초등학교운동장,5852,128.97525429725877,35.099880076260234,
부산광역시,사하구,당리중학교운동장,10327,128.9805235137567,35.10191864897035,
부산광역시,사하구,부산일과학고등학교운동장,4818,128.98864388465526,35.116020865253525,
부산광역시,사하구,사동초등학교운동장,4380,128.98128390311777,35.10424252965685,
부산광역시,사하구,낙동초등학교운동장,6413,128.97328808757308,35.10526873973785,
부산광역시,해운대구,송수초등학교운동장,3751,129.1194123029727,35.18939959785664,
부산광역시,해운대구,반산초등학교운동장,3049,129.1293847560901,35.19359943684589,
부산광역시,해운대구,재송초등학교운동장,3061,129.12765327596912,35.186094857663214,
부산광역시,사하구,중현초등학교운동장,5742,128.96658539772676,35.0505690103822,
부산광역시,사하구,다선초등학교운동장,6479,128.98543596268107,35.0632157141094,
부산광역시,해운대구,부흥초등학교운동장,3993,129.17839003321302,35.175742571188664,
부산광역시,해운대구,양운초등학교운동장,4840,129.16695713997098,35.17420734473195,
부산광역시,해운대구,신곡초등학교운동장,4900,129.18233156204442,35.169747780759096,
부산광역시,해운대구,해송초등학교운동장,4477,129.17903780937417,35.164406506152346,
부산광역시,해운대구,부흥고등학교운동장,6146,129.1797673702262,35.173545222377626,
부산광역시,해운대구,상당초등학교운동장,5299,129.17642906689287,35.17966156322418,
부산광역시,해운대구,좌동초등학교운동장,5469,129.1744995117209,35.17582535613956,
부산광역시,해운대구,양운고등학교운동장,5082,129.17065401825664,35.17754916044248,
부산광역시,해운대구,신도초등학교운동장,5500,129.16702151298736,35.169125088649494,
부산광역시,해운대구,신도고등학교운동장,7284,129.167498946192,35.17121240396469,
부산광역시,해운대구,신도중학교운동장,5527,129.16697859764312,35.170361697889156,
부산광역시,해운대구,상당중학교운동장,6437,129.1759318113349,35.17852197025715,
부산광역시,해운대구,좌산초등학교운동장,5808,129.18404647152022,35.16867509095814,
부산광역시,해운대구,송정초등학교운동장,3751,129.2046797275567,35.18904229464454,
부산광역시,사하구,사하초등학교운동장,1431,128.98752808570782,35.09960796378047,
부산광역시,사하구,사하중학교운동장,7393,128.98246885895884,35.1019156953959,
부산광역시,사하구,다대포해변공원 공영주차장,5281,128.9656285541123,35.04789962859653,
부산광역시,사하구,다송초등학교운동장,5529,128.97971749305742,35.06898512194635,
부산광역시,사하구,홍티문화공원,8212,128.95902448135658,35.06206509150079,
부산광역시,사하구,두송중학교운동장,5124,128.9837622642535,35.06073922219782,
부산광역시,사하구,다대중학교운동장,7310,128.968510973632,35.05712300105225,
부산광역시,사하구,다대초등학교운동장,4912,128.97620916366972,35.05947460161187,
부산광역시,사하구,다송중학교운동장,6534,128.9843845367403,35.06356698347894,
부산광역시,사하구,하단중학교운동장,10587,128.96006239987344,35.11076086376922,
부산광역시,사하구,건국중학교운동장,5662,128.9692032337172,35.10940344063089,
부산광역시,사하구,건국고등학교운동장,19862,128.96912813186944,35.11056196757242,
부산광역시,사하구,하남초등학교운동장,1137,128.95985252441326,35.09927408799163,
부산광역시,사하구,성일여자고등학교운동장,24731,128.9786875247961,35.08840667516716,
부산광역시,사하구,신평초등학교운동장,4898,128.9716,35.0939,
부산광역시,사하구,신촌초등학교운동장,3291,128.98044705391473,35.09061896381498,
부산광역시,사하구,신평레포츠공원,15999,128.95972113481437,35.09326202258879,
부산광역시,사하구,신남초등학교운동장,7241,128.96191835403553,35.0985633945652,
부산광역시,사하구,보림초등학교운동장,3563,128.96760463714307,35.083885343075124,
부산광역시,사하구,장림복합공영주차장,13189,128.96143952072373,35.081483541588504,
부산광역시,사하구,장림여자중학교운동장,4840,128.98156285285555,35.07823991062956,
부산광역시,사하구,장림초등학교운동장,4719,128.97620959584717,35.081491252817884,
부산광역시,사하구,영남중학교운동장,5633,128.98189544678098,35.075324853243224,
부산광역시,사하구,효림초등학교운동장,1815,128.97359132766863,35.075711192134364,
부산광역시,사하구,부산자동차고등학교운동장,2480,128.96479368210095,35.07487704904904,
부산광역시,사하구,다대고등학교운동장,8466,128.96968603134167,35.05257153565273,
경상북도,울진군,평해초등학교 운동장,25011,129.4382696579025,36.72318065738118,
경상북도,울진군,평해정보고등학교 운동장,5685,129.4440496894526,36.72896136956084,
경상북도,울진군,한국원자력마이스터고등학교 운동장,21901,129.46364963506497,36.74290530594867,
경상북도,울진군,월송초등학교 운동장,16636,129.4592044595985,36.736258136331145,
경상북도,울진군,부구초등학교 운동장,29187,129.3716865783443,37.10273259239565,
경상북도,울진군,부구중학교 운동장,13022,129.3559948370671,37.09893713862753,
경상북도,울진군,부구초등삼당분교장 운동장,4389,129.32203833987765,37.04051579425839,
경상북도,예천군,용궁초등학교운동장,10458,128.27731175432908,36.609188405385325,
경상북도,예천군,지보초등학교운동장,16985,128.38929911456466,36.5476108243593,
경상북도,예천군,풍양초등학교운동장,28540,128.29969762346002,36.512239860697086,
경상북도,봉화군,봉화중고등학교,5691,128.73972452470147,36.89524347732818,
경상북도,봉화군,내성초등학교,11956,128.73595728533633,36.88609298651814,
경상북도,봉화군,내성천 야외공연장 및 체육공원,53427,128.7343874570193,36.89034115371607,
경상북도,봉화군,봉화군청 잔디광장,3191,128.732879589037,36.892928777954246,
경상북도,봉화군,물야초등학교,3759,128.73700888363692,36.97935458672524,
경상북도,봉화군,물야중학교,7466,128.73811546548086,36.97797648797969,
경상북도,봉화군,봉성초등학교,4991,128.8147185844608,36.88563611880543,
경상북도,봉화군,법전중앙초등학교,3373,128.87740456872132,36.91437053388798,
경상북도,봉화군,춘양초등학교 눌산분교(폐교),1534,128.95319944009867,36.893279635915746,
경상북도,구미시,토골공원,1891,128.42285179486612,36.09415974274047,
경상북도,구미시,찰밭공원,1887,128.4225709815221,36.10083645255505,
경상북도,구미시,동락공원,344802,128.40179761489597,36.095981301025574,
경상북도,구미시,구미전자공업고등학교 운동장,30502,128.40536526318039,36.11586612053106,
경상북도,구미시,매화공원,2262,128.4122130854124,36.13860892889274,
경상북도,구미시,옥계중학교 운동장,15011,128.41123915061877,36.13851048809189,
경상북도,구미시,옥계동부중학교 운동장,3807,128.42617048149054,36.1388338234269,
경상북도,구미시,함박공원,1813,128.42659109994835,36.13763351987346,
경상북도,구미시,누리공원,11669,128.36540092003622,36.122621684991245,
경상북도,구미시,금오공업고등학교 운동장,39930,128.36890023193538,36.11920439584961,
경상북도,구미시,비산초등학교 운동장,4986,128.37476747029598,36.11877893968396,
경상북도,구미시,금오고등학교 운동장,6534,128.35507434014053,36.10819474555256,
경상북도,구미시,광평중학교 운동장,16660,128.35658933591984,36.11629473415491,
경상북도,구미시,늘푸른 공원,1819,128.35433496217803,36.093563115958766,
경상북도,구미시,상록공원,1860,128.35786553252638,36.09624682113267,
경상북도,구미시,효자공원,2076,128.3583121105072,36.100422399402774,
